Time,Lat,Lon,Alt,McIlwainL,MLT,kp,counts_s_0,counts_s_1,counts_s_2,counts_s_3,counts_s_4,counts_s_5,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,time_gap,saturated,n_zeros
2015-02-01 20:36:58.813000,67.29412111016093,163.05342524899243,647.5264943023612,5.45500616846652,6.144228841767076,43.0,27413.333333333336,27840.0,20746.666666666668,11200.0,4426.666666666667,853.3333333333334,14.653226448669825,14.240489352529973,12.870352963359625,8.967305607259219,7.5224974602924615,1.7650452162436565,1,0,0
2015-02-01 22:11:47.891750,70.48613077808855,143.71201125367133,643.0327144820657,7.249885086672513,6.623978632695079,50.0,37760.0,36266.66666666667,20853.333333333336,6506.666666666667,1653.3333333333335,213.33333333333334,12.569234421770116,14.644608658540212,13.162632789863292,6.854822693874455,4.895840295217124,1.3405254742109705,0,0,1
2015-02-01 22:11:47.966750,70.48209232006145,143.70522640865238,643.0391513775124,7.246935964320579,6.6237845121527865,50.0,35840.0,38933.333333333336,24320.0,9173.333333333334,2133.3333333333335,266.6666666666667,11.319806967539671,18.498254196000932,19.32276537789718,14.032387416699406,7.699706006850145,1.941450686788302,0,0,1
2015-02-01 22:11:50.310500,70.35598800077608,143.49484316490089,643.239640764775,7.152602916941012,6.618565359211504,50.0,32213.333333333336,38240.0,28693.333333333336,14506.666666666668,2826.666666666667,213.33333333333334,14.760522196807116,20.862856451409222,21.46675638042121,17.81062503800614,7.052965873647143,0.9843091327750997,0,0,7
2015-02-01 22:11:50.554250,70.34304199552487,143.47340565865943,643.2601677440365,7.143288810916432,6.6179495656270015,50.0,35093.333333333336,33280.0,17653.333333333336,6346.666666666667,1493.3333333333335,160.0,10.550584643629257,10.747922339103804,5.832397896686939,3.353229362449075,2.238737807530128,0.09855206599818055,0,0,9
2015-02-01 22:11:51.923000,70.26936928480539,143.3519709381335,643.37678674262,7.087916216237016,6.614727431865577,50.0,30560.0,36960.0,32000.0,15840.0,4266.666666666667,960.0,11.118964328121134,14.16939809115469,17.75148851781667,12.618377815530634,7.982717345852616,4.786249200988365,0,0,11
2015-02-01 22:11:52.185500,70.25478843604046,143.32804968287383,643.3998280106719,7.077547181962447,6.614309070070601,50.0,27733.333333333336,28533.333333333336,16906.666666666668,7253.333333333334,1706.6666666666667,53.333333333333336,12.409915606643521,13.151250085581916,8.126936761872809,3.9442541920299803,1.763044304345388,-1.2428864423997614,0,0,12
2015-02-01 22:11:52.279250,70.24992735066782,143.32008281266826,643.4075068279535,7.0741225037381446,6.614079561351857,50.0,35040.0,37120.0,24000.0,11733.333333333334,2293.3333333333335,320.0,15.631578947368421,16.836143138299953,13.991664214891932,11.484584877235465,4.0713709654687,1.0875531130390206,0,0,12
2015-02-01 22:11:52.710500,70.22642809907317,143.28162734399393,643.4446072048847,7.057555496138441,6.612971274362565,50.0,31626.666666666668,37973.333333333336,31573.333333333336,16586.666666666668,3253.3333333333335,640.0,15.045452418065825,18.58057803679166,20.32167135005179,16.69574999995422,5.661633783182643,3.281818043452389,0,0,12
2015-02-01 22:11:52.973000,70.21264946969441,143.2591235251075,643.4663451903599,7.047799488239467,6.612322355121003,50.0,33760.0,32533.333333333336,20053.333333333336,10666.666666666668,2346.666666666667,266.6666666666667,12.628041262830664,9.15001714984816,4.435577579115898,5.362916143780116,2.2899221932866354,-0.03120432397071472,0,0,12
2015-02-01 22:11:54.529250,70.12830178772711,143.12207101347303,643.5991671710202,6.985988163531344,6.6089056778383055,50.0,33226.66666666667,39680.0,27413.333333333336,14133.333333333334,3520.0,586.6666666666667,13.668778347689754,17.107285114245904,13.212454939080827,10.66780902742985,5.5814858046503115,1.8506077822919689,0,0,15
2015-02-01 22:11:54.754250,70.11612912463542,143.10239189367257,643.618300066473,6.977564354753238,6.608336567407287,50.0,31626.666666666668,39466.66666666667,29333.333333333336,17013.333333333336,3680.0,640.0,10.527357873740428,15.559655445955597,14.390943592554622,14.420674689053355,5.60089038287679,2.206067987786407,1,0,9
2015-02-01 22:11:55.035500,70.10070719955493,143.07749561567653,643.642527368342,6.96679493884564,6.607886845914476,50.0,33813.333333333336,35946.66666666667,23413.333333333336,10986.666666666668,2986.666666666667,266.6666666666667,10.033443260851392,10.884697212273421,8.286628580192902,5.759566730026752,4.1414400838634995,0.1124652186238183,1,0,9
2015-02-01 22:11:55.110500,70.0966480665467,143.07094942153435,643.6489017553628,6.963976965147847,6.607697400471034,50.0,35413.333333333336,34666.66666666667,22613.333333333336,9813.333333333334,1920.0,106.66666666666667,10.520131192982634,8.655526940050038,6.863275007148896,3.7918801002918507,0.8765577535132816,-1.0016708449412668,1,0,9
2015-02-01 22:11:56.479250,70.02274006502151,142.95223802238615,643.7647934597808,6.910291587213053,6.604528490350839,50.0,29333.333333333336,34400.0,26506.666666666668,15626.666666666668,3360.0,426.6666666666667,21.265377361452344,25.556480579956613,21.42120775104092,16.558471635655913,5.269597396046296,1.0167867850196988,1,0,7
2015-02-01 22:11:56.723000,70.00973867364802,142.9314487487245,643.7851467007748,6.901442594095676,6.603925372011656,50.0,30453.333333333336,36533.333333333336,29386.666666666668,17120.0,4640.0,800.0,11.831225157623582,13.227850441393418,10.560234701932824,7.618161784221829,3.663914089494224,1.3405629158443548,1,0,8
